PUF_ID,fpl,SWB_1,SWB_2,SWB_3,FWBscore,FSscore,SUBKNOWL1,ACT1_1,ACT1_2,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,SAVEHABIT,FRUGALITY,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,KHscore,ENDSMEET,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,VOLATILITY,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,PAIDHELP,HSLOC,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,ON2correct,ON1correct,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,HEALTH,SCFHORIZON,DISCOUNT,MEMLOSS,DISTRESS,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_1,OUTLOOK_2,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,LIFEEXPECT,HHEDUC,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,MILITARY,agecat,PPEDUC,PPGENDER,PPHHSIZE,PPINCIMP,PPMSACAT,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL,finalwt,sample_2,sample_3,FINGOALS_1.0,AUTOMATED_1_1.0,AUTOMATED_1_7.0,AUTOMATED_2_1.0,AUTOMATED_2_7.0,HOUSING_2.0,HOUSING_3.0,LIVINGARRANGEMENT_2.0,LIVINGARRANGEMENT_3.0,LIVINGARRANGEMENT_4.0,LIVINGARRANGEMENT_5.0,SNAP_1.0,SNAP_8.0,FRAUD2_1.0,FRAUD2_8.0,COVERCOSTS_2.0,COVERCOSTS_3.0,COVERCOSTS_4.0,MANAGE2_2.0,MANAGE2_3.0,RETIRE_2.0,RETIRE_3.0,RETIRE_4.0,generation_2,generation_3,generation_4,PPETHM_2,PPETHM_3,PPETHM_4,PPMARIT_2,PPMARIT_3,PPMARIT_4,PPMARIT_5,PPREG9_2,PPREG9_3,PPREG9_4,PPREG9_5,PPREG9_6,PPREG9_7,PPREG9_8,PPREG9_9
11543,3,6.0,6.0,7.0,55.0,60.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,3.0,6.0,6.0,3.0,4.0,3,1.267,1.0,5.0,0,4.0,3.0,6.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,3.0,4.0,3.0,75.0,5.0,5.0,1,0.0,4.0,1.0,3.0,4.0,4.0,5.0,1,1,0,0,1,0,0,0,0,0,5.0,4.0,0.0,50.0,4.0,0,1,0,0,0,0,0,0,0.0,3,4,0,2,9,1,0,0,0,0,2,0.0,1.12355510817575,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13030,1,7.0,7.0,7.0,50.0,66.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,1.0,5.0,3.0,1.0,1.0,5.0,4.0,2,-1.485,3.0,2.0,0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,5.0,5.0,100.0,5.0,5.0,0,0.0,5.0,2.0,3.0,4.0,4.0,5.0,1,1,0,0,0,0,1,0,0,0,4.0,4.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0,2,1,0,5,1,1,0,1,0,1,3,0.0,3.70571708971899,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9028,2,1.0,1.0,1.0,34.0,37.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,3.0,1.0,5.0,3.0,2.0,6.0,4.0,5.0,2.0,3,-0.188,2.0,3.0,0,2.0,2.0,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4.0,3.0,1.0,100.0,3.0,1.0,0,0.0,5.0,2.0,4.0,4.0,5.0,1.0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,0.0,80.0,3.0,0,1,0,0,0,0,0,0,0.0,5,3,1,1,1,1,0,0,0,0,1,0.0,1.67639786877674,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9988,1,1.0,1.0,1.0,22.0,85.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,3.0,1.0,2,-1.215,3.0,2.0,0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,1.0,4.0,4.0,50.0,2.0,1.0,1,0.0,5.0,1.0,4.0,3.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0.0,1,2,1,1,1,1,0,0,0,0,1,0.0,0.691478516864794,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13635,3,4.0,4.0,4.0,50.0,54.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,3.0,3,0.712,1.0,7.0,0,3.0,2.0,7.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,3.0,3.0,3.0,90.0,4.0,4.0,1,0.0,3.0,2.0,3.0,3.0,4.0,3.0,0,1,0,0,0,0,0,1,0,0,4.0,3.0,0.0,90.0,5.0,1,0,0,0,0,0,0,0,0.0,4,5,0,2,8,1,0,0,0,0,2,0.0,0.476962626107654,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11958,3,5.0,4.0,6.0,66.0,55.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,3,0.242,1.0,1.0,0,2.0,1.0,6.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,2.0,3.0,2.0,90.0,3.0,2.0,1,1.0,3.0,3.0,3.0,3.0,2.0,1.0,0,1,0,0,0,0,0,1,0,0,5.0,3.0,1.0,1.0,4.0,0,0,0,0,0,0,0,1,0.0,8,4,0,2,6,1,0,0,0,0,2,0.0,0.52848766696378,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13292,2,4.0,4.0,4.0,43.0,38.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,2.0,6.0,5.0,1.0,3.0,3.0,4.0,4.0,1,-0.909,2.0,1.0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,3.0,4.0,3.0,100.0,4.0,3.0,0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,1.0,100.0,2.0,0,0,0,0,0,0,0,1,0.0,6,1,0,2,1,1,0,0,0,0,2,0.0,2.43779779327363,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10812,3,6.0,5.0,7.0,61.0,52.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,6.0,5.0,2.0,6.0,3.0,6.0,3.0,3,-0.188,1.0,1.0,0,1.0,1.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2.0,2.0,2.0,65.0,4.0,3.0,0,0.0,2.0,2.0,3.0,3.0,3.0,4.0,0,1,0,0,0,0,0,0,0,0,5.0,4.0,1.0,90.0,4.0,0,0,0,0,0,0,0,1,1.0,6,3,1,2,7,1,0,0,0,0,2,0.0,0.487992914064358,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12690,3,3.0,4.0,2.0,60.0,73.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,6.0,6.0,5.0,1.0,6.0,6.0,5.0,4.0,2,-0.188,1.0,5.0,0,2.0,2.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,3.0,1.0,100.0,3.0,4.0,0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,5.0,4.0,1.0,100.0,3.0,0,0,0,0,0,0,0,1,0.0,7,3,1,2,5,1,0,0,0,0,2,0.0,0.467732194611889,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11544,3,7.0,7.0,7.0,85.0,77.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,3.0,4.0,4.0,2.0,4.0,3,1.267,1.0,1.0,0,4.0,1.0,6.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,2.0,3.0,2.0,100.0,3.0,4.0,1,0.0,2.0,2.0,4.0,4.0,5.0,3.0,0,0,1,0,0,0,0,1,0,0,4.0,4.0,1.0,1.0,4.0,0,0,0,0,0,0,0,1,0.0,8,4,1,1,8,1,0,0,0,0,1,1.0,0.489789888236169,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13163,2,5.0,5.0,5.0,43.0,42.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,1.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,2,-0.188,2.0,3.0,0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,3.0,3.0,3.0,90.0,3.0,1.0,0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,4.0,3.0,0.0,50.0,2.0,0,0,0,0,0,1,0,0,0.0,4,2,0,1,1,1,0,0,0,0,1,0.0,1.19443227123827,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12440,3,6.0,6.0,6.0,71.0,48.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3,0.712,1.0,2.0,0,2.0,1.0,7.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,4.0,4.0,3.0,100.0,3.0,3.0,0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,0,0,0,0,0,0,1,1,0,0,5.0,4.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0.0,8,2,0,1,4,1,0,0,0,0,1,0.0,0.653542392899133,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10414,3,7.0,6.0,7.0,64.0,85.0,5.0,5.0,5.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,2.0,5.0,6.0,5.0,4.0,1,0.242,1.0,1.0,0,4.0,1.0,7.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1,2.0,2.0,1.0,100.0,4.0,4.0,1,0.0,2.0,2.0,4.0,4.0,2.0,4.0,0,0,1,0,0,0,0,0,0,0,6.0,4.0,0.0,100.0,4.0,0,1,0,0,0,0,0,0,0.0,4,2,1,2,8,1,0,0,0,0,2,1.0,1.31007696092163,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14249,3,7.0,7.0,7.0,66.0,85.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,3.0,3.0,5.0,5.0,3.0,3,-1.485,1.0,1.0,0,2.0,2.0,6.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,3.0,3.0,3.0,100.0,5.0,1.0,1,0.0,1.0,1.0,4.0,4.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,7.0,4.0,0.0,100.0,4.0,0,0,0,0,1,0,0,0,0.0,1,2,1,5,7,1,0,0,0,0,4,0.0,1.86086623433935,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11959,3,7.0,6.0,4.0,60.0,43.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,1.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,3,0.712,1.0,7.0,0,4.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,3.0,3.0,3.0,90.0,4.0,5.0,1,0.0,2.0,2.0,3.0,3.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,0.0,90.0,4.0,0,0,0,0,0,0,0,1,0.0,5,4,1,2,9,1,0,0,0,0,2,1.0,1.52817363022826,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11753,3,5.0,5.0,5.0,54.0,53.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,4.0,3.0,4.0,5.0,6.0,3.0,1,-0.188,2.0,1.0,0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,3.0,3.0,3.0,50.0,3.0,1.0,1,1.0,3.0,3.0,3.0,3.0,5.0,3.0,0,1,0,0,0,0,1,0,0,0,4.0,4.0,1.0,1.0,3.0,0,0,0,0,0,0,0,1,0.0,8,2,1,2,4,1,0,0,0,0,2,0.0,0.745464253150577,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13384,2,4.0,5.0,5.0,36.0,49.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,0,-1.215,2.0,3.0,0,1.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,3.0,4.0,4.0,60.0,2.0,1.0,0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,0,0,1,0,0,0,0,0,0,0,4.0,3.0,0.0,90.0,1.0,0,0,0,0,0,0,0,1,0.0,4,1,1,2,2,1,0,0,0,0,2,1.0,1.34152574592271,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12535,1,5.0,5.0,6.0,22.0,79.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,5.0,1.0,6.0,5.0,2.0,5.0,6.0,1.0,4.0,2,-0.909,3.0,3.0,0,2.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1.0,2.0,1.0,90.0,3.0,3.0,0,0.0,5.0,1.0,4.0,4.0,5.0,5.0,1,1,0,0,1,0,0,0,0,0,7.0,4.0,0.0,100.0,2.0,0,0,0,1,0,0,0,0,1.0,2,2,1,5,2,1,0,1,1,1,2,0.0,0.720364574792719,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9029,2,5.0,5.0,6.0,47.0,44.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,2.0,6.0,1.0,1.0,3.0,1.0,4.0,2.0,2,0.712,2.0,2.0,0,1.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1.0,4.0,1.0,100.0,1.0,4.0,0,0.0,2.0,1.0,4.0,4.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,6.0,4.0,1.0,50.0,1.0,0,0,0,0,0,0,0,1,0.0,7,1,0,2,1,0,0,0,0,0,2,1.0,2.48204521875552,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9525,3,5.0,5.0,3.0,58.0,54.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,3.0,6.0,5.0,1.0,4.0,3,-0.57,1.0,1.0,0,0.0,0.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,3.0,3.0,3.0,85.0,3.0,2.0,1,0.0,2.0,3.0,4.0,3.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,3.0,0,0,0,0,0,0,1,0,0.0,2,3,0,3,7,1,0,0,0,0,3,0.0,1.5142775349164,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7769,1,1.0,2.0,6.0,14.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,5.0,1.0,2,-0.909,3.0,1.0,0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,2.0,2.0,1.0,0,0.0,5.0,3.0,2.0,1.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,20.0,3.0,0,0,0,1,0,0,0,0,0.0,2,3,1,5,1,0,0,0,1,0,4,1.0,0.744192533870604,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8181,3,5.0,3.0,2.0,57.0,50.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,6.0,3.0,3,0.242,1.0,5.0,0,3.0,2.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,2.0,2.0,90.0,4.0,3.0,1,0.0,2.0,2.0,3.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,98.0,4.0,0,1,0,0,0,0,0,0,0.0,6,2,0,2,6,1,0,0,0,0,2,0.0,0.816106912879049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
