,Train Accuracy,Train F1,Train Precision,Train Recall,Val Accuracy,Val F1,Val Precision,Val Recall,Train Accuracy Stdev,Train Accuracy Median,Train Accuracy Mean,Train F1 Stdev,Train F1 Median,Train F1 Mean,Train Precision Stdev,Train Precision Median,Train Precision Mean,Train Recall Stdev,Train Recall Median,Train Recall Mean,Val Accuracy Stdev,Val Accuracy Median,Val Accuracy Mean,Val F1 Stdev,Val F1 Median,Val F1 Mean,Val Precision Stdev,Val Precision Median,Val Precision Mean,Val Recall Stdev,Val Recall Median,Val Recall Mean
KNN 10 FEAT SEL,"[0.8808043875685557, 0.8771480804387568, 0.8758683729433272, 0.8711151736745887, 0.8797074954296161, 0.8786106032906764, 0.870201096892139, 0.8795246800731261, 0.8757082800219338, 0.8700420398464632]","[0.8708005962576181, 0.8688786553403578, 0.8641549733343024, 0.859950652179522, 0.8690221819656018, 0.8694547719232433, 0.8586271403963299, 0.8690968199443005, 0.8653078914845943, 0.8588239745004136]","[0.869598813400845, 0.8669370749675088, 0.8634588978878404, 0.8579775140674656, 0.8683009111773266, 0.8684997556539442, 0.8572194835072819, 0.8682037777388838, 0.8650970895347465, 0.8570896020933196]","[0.8808043875685557, 0.8771480804387568, 0.8758683729433272, 0.8711151736745887, 0.8797074954296161, 0.8786106032906764, 0.870201096892139, 0.8795246800731261, 0.8757082800219338, 0.8700420398464632]","[0.8404605263157895, 0.8338815789473685, 0.8355263157894737, 0.837171052631579, 0.8404605263157895, 0.819078947368421, 0.8256578947368421, 0.8240131578947368, 0.8187808896210873, 0.8336079077429983]","[0.8245665301458216, 0.8227209622755569, 0.8154897270907796, 0.8205093448793542, 0.8195754667671326, 0.7998554397553156, 0.8092267561338558, 0.8068105166041516, 0.7928480067861312, 0.818835863322013]","[0.8189397048424395, 0.8174592827342747, 0.8086858165056858, 0.8163718430305608, 0.8169298030956826, 0.7930018506154723, 0.801398879311924, 0.7972125507898534, 0.7825769325411861, 0.8113259361584895]","[0.8404605263157895, 0.8338815789473685, 0.8355263157894737, 0.837171052631579, 0.8404605263157895, 0.819078947368421, 0.8256578947368421, 0.8240131578947368, 0.8187808896210873, 0.8336079077429983]",0.003877004699587376,0.876508226691042,0.8758730210179184,0.004526186689254866,0.8670932734124761,0.8654117657326283,0.004767792069096379,0.8660170822511277,0.8642382920029161,0.003877004699587376,0.876508226691042,0.8758730210179184,0.007882031082525737,0.8337447433451834,0.8308638797364086,0.009997874388565305,0.8171627952063962,0.8130438613760113,0.011729554874107736,0.8100058763320876,0.8063902599625568,0.007882031082525737,0.8337447433451834,0.8308638797364086
KNN 11 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8322368421052632, 0.8404605263157895, 0.8223684210526315, 0.8305921052631579, 0.8338815789473685, 0.8174342105263158, 0.8207236842105263, 0.8174342105263158, 0.8187808896210873, 0.828665568369028]","[0.8080479044973824, 0.8182968594313873, 0.7892304686041602, 0.8029390194168158, 0.8071317779964398, 0.7977344355970427, 0.7942611733728123, 0.7917082632904154, 0.782011044136038, 0.8049974198827516]","[0.8076083920707223, 0.8120536933602819, 0.7833900372420232, 0.8001383835069058, 0.8102529548849948, 0.7860562602609263, 0.7879198454044801, 0.7803893604385227, 0.7736078936361355, 0.7967951309180541]","[0.8322368421052632, 0.8404605263157895, 0.8223684210526315, 0.8305921052631579, 0.8338815789473685, 0.8174342105263158, 0.8207236842105263, 0.8174342105263158, 0.8187808896210873, 0.828665568369028]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0075996137582847526,0.8255169947108298,0.8262578036937483,0.010144442471358027,0.8003367275069293,0.7996358366225246,0.012783526979495663,0.7923574881612672,0.7938211951723048,0.0075996137582847526,0.8255169947108298,0.8262578036937483
KNN 12 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8355263157894737, 0.819078947368421, 0.7911184210526315, 0.8009868421052632, 0.8355263157894737, 0.7993421052631579, 0.8157894736842105, 0.8009868421052632, 0.8039538714991763, 0.800658978583196]","[0.8053093740169223, 0.7855082613576297, 0.7462810405629575, 0.7655563787819044, 0.8040882240792623, 0.7680903646798912, 0.7871161293886539, 0.763254320946468, 0.764589635965748, 0.7676450195274718]","[0.8065840235130649, 0.7800543870095771, 0.7307814447320486, 0.7571347661882232, 0.8077917736456326, 0.7522258771929825, 0.7819919865453107, 0.7454317630881357, 0.7530494952936799, 0.7503459703125264]","[0.8355263157894737, 0.819078947368421, 0.7911184210526315, 0.8009868421052632, 0.8355263157894737, 0.7993421052631579, 0.8157894736842105, 0.8009868421052632, 0.8039538714991763, 0.800658978583196]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.014746657390750555,0.8024703568022198,0.8102968113240265,0.01810693140485312,0.7678676921036816,0.775743874930691,0.024876615475456804,0.7550921307409515,0.7665391487521181,0.014746657390750555,0.8024703568022198,0.8102968113240265
KNN 13 FEAT SEL,"[0.8595978062157221, 0.8575868372943327, 0.8515539305301645, 0.8521023765996344, 0.8521023765996344, 0.8581352833638025, 0.8444241316270567, 0.8530164533820841, 0.8557850484372144, 0.8546883567903492]","[0.8422791735748486, 0.8407799953407682, 0.8326953749382807, 0.8331152128861664, 0.8336405135972018, 0.8416695321595212, 0.824072843189338, 0.8350964264734777, 0.8397982986285988, 0.8379002261531835]","[0.8432541002340875, 0.8401776289200394, 0.8346838809330908, 0.832483812289817, 0.8326597181442456, 0.841888915684347, 0.8230949025638248, 0.8332570274878873, 0.8384936151244787, 0.8371960546895749]","[0.8595978062157221, 0.8575868372943327, 0.8515539305301645, 0.8521023765996344, 0.8521023765996344, 0.8581352833638025, 0.8444241316270567, 0.8530164533820841, 0.8557850484372144, 0.8546883567903492]","[0.8355263157894737, 0.8256578947368421, 0.7861842105263158, 0.8108552631578947, 0.8486842105263158, 0.7960526315789473, 0.8141447368421053, 0.8092105263157895, 0.8072487644151565, 0.7990115321252059]","[0.8099724515338529, 0.8022896517477092, 0.7477026445036551, 0.783957763207011, 0.8298881722071677, 0.7766745014684872, 0.792055735444455, 0.778391651614996, 0.7729102213408582, 0.7716744369691091]","[0.8058760709989443, 0.7944980929078249, 0.7263831609496378, 0.7719567286536954, 0.8278081182686445, 0.7648702271316499, 0.7854904640532965, 0.7654612658420095, 0.762402882206293, 0.7567474281055755]","[0.8355263157894737, 0.8256578947368421, 0.7861842105263158, 0.8108552631578947, 0.8486842105263158, 0.7960526315789473, 0.8141447368421053, 0.8092105263157895, 0.8072487644151565, 0.7990115321252059]",0.00413170638389323,0.8538524050862166,0.8538992600839995,0.005293688613796725,0.8364983263133305,0.8361047596941384,0.005576122378262981,0.8359399678113328,0.8357189656071393,0.00413170638389323,0.8538524050862166,0.8538992600839995,0.017876466922416633,0.810032894736842,0.8132576086014047,0.021890876898775908,0.7811747074110036,0.7865517230037301,0.0269765535425614,0.7687089972478525,0.7761494439117571,0.017876466922416633,0.810032894736842,0.8132576086014047
KNN 14 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8355263157894737, 0.8223684210526315, 0.787828947368421, 0.8042763157894737, 0.8421052631578947, 0.7944078947368421, 0.8108552631578947, 0.8075657894736842, 0.8072487644151565, 0.800658978583196]","[0.8073282326723933, 0.794064128367015, 0.7461888248073363, 0.7725579621944244, 0.8180938280612468, 0.7689536670340559, 0.7851620321831739, 0.7732593636256899, 0.7701758806895219, 0.7701825854201022]","[0.8050579190872091, 0.7863266119845067, 0.7320287682024956, 0.758962798659498, 0.8171478383047094, 0.7552299771571432, 0.7774915566354912, 0.7608439143090738, 0.7614803143688169, 0.7564417594588854]","[0.8355263157894737, 0.8223684210526315, 0.787828947368421, 0.8042763157894737, 0.8421052631578947, 0.7944078947368421, 0.8108552631578947, 0.8075657894736842, 0.8072487644151565, 0.800658978583196]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.01639432127019431,0.8074072769444203,0.8112841953524667,0.019944398954787022,0.7729086629100572,0.780596650505496,0.024258123327213794,0.7611621143389453,0.7711011458167829,0.01639432127019431,0.8074072769444203,0.8112841953524667
KNN 15 FEAT SEL,"[0.8488117001828154, 0.8477148080438757, 0.8466179159049361, 0.8449725776965266, 0.8455210237659964, 0.8522851919561243, 0.8407678244972577, 0.8442413162705668, 0.850301590202888, 0.8437214403216963]","[0.8250860247818448, 0.8259192114947265, 0.823546547984385, 0.821387771170999, 0.8221458186643459, 0.8320098470491363, 0.8159553889395558, 0.821451225396572, 0.8312112614863857, 0.8211444426864117]","[0.8278269116794079, 0.8278459236990496, 0.8265213088397214, 0.8218639352743707, 0.8225537994175778, 0.8336769972610854, 0.8163127140348921, 0.8202318464907643, 0.8301752197424179, 0.8206752989546031]","[0.8488117001828154, 0.8477148080438757, 0.8466179159049361, 0.8449725776965266, 0.8455210237659964, 0.8522851919561243, 0.8407678244972577, 0.8442413162705668, 0.850301590202888, 0.8437214403216963]","[0.8338815789473685, 0.8240131578947368, 0.7927631578947368, 0.8125, 0.8388157894736842, 0.8009868421052632, 0.8207236842105263, 0.8075657894736842, 0.8039538714991763, 0.7990115321252059]","[0.8048061438514135, 0.7934053887011203, 0.7535792332795893, 0.7822327935222673, 0.8122867035507167, 0.7702828229566575, 0.7928907654870777, 0.7753873329184789, 0.766656756654052, 0.7664632238591544]","[0.80176182126912, 0.7929304508960154, 0.7378232144594388, 0.7751477227758392, 0.8111555376946139, 0.7590989032329981, 0.7890511699157825, 0.7611556277112842, 0.7513826474312256, 0.7460161746366532]","[0.8338815789473685, 0.8240131578947368, 0.7927631578947368, 0.8125, 0.8388157894736842, 0.8009868421052632, 0.8207236842105263, 0.8075657894736842, 0.8039538714991763, 0.7990115321252059]",0.0032206404787452807,0.8460694698354663,0.8464955388842684,0.004591887502367144,0.8228461833243654,0.8239857539654363,0.0050266085010798114,0.8245375541286496,0.8247683955393891,0.0032206404787452807,0.8460694698354663,0.8464955388842684,0.014638303749719672,0.810032894736842,0.8134215403624383,0.017751938031055747,0.7788100632203732,0.7817991164780527,0.02388918500197742,0.7681516752435618,0.7725523270022971,0.014638303749719672,0.810032894736842,0.8134215403624383
KNN 16 FEAT SEL,"[0.8990859232175503, 0.893235831809872, 0.8936014625228519, 0.8855575868372944, 0.8954296160877514, 0.8954296160877514, 0.8884826325411335, 0.8906764168190128, 0.8917930908426247, 0.8886857978431731]","[0.8917242000962855, 0.88607169810272, 0.8843889302491098, 0.8780425379595783, 0.8874141925272878, 0.8893395239932916, 0.8805589599937288, 0.8829646146048601, 0.8847884849067029, 0.8816802036210831]","[0.8950761664983964, 0.890998899136402, 0.8886329326384744, 0.8818501736448389, 0.8912937347540217, 0.8950569416975236, 0.8836257297680483, 0.886061112540475, 0.8891398013324648, 0.8831316368323532]","[0.8990859232175503, 0.893235831809872, 0.8936014625228519, 0.8855575868372944, 0.8954296160877514, 0.8954296160877514, 0.8884826325411335, 0.8906764168190128, 0.8917930908426247, 0.8886857978431731]","[0.8305921052631579, 0.8240131578947368, 0.7993421052631579, 0.819078947368421, 0.8305921052631579, 0.8092105263157895, 0.805921052631579, 0.8157894736842105, 0.8088962108731467, 0.8072487644151565]","[0.8164654669641743, 0.8098832195812025, 0.7800572219078161, 0.7979287234206293, 0.8098456114025389, 0.7944522193013975, 0.7867858826255073, 0.7968319591676734, 0.787235694678193, 0.7846458502323096]","[0.8082658089446725, 0.8078349683427518, 0.7689465140123035, 0.7893856102967105, 0.8067036813557562, 0.7932358583615633, 0.7781275589965011, 0.7863823010935115, 0.7760824316631565, 0.771271656353365]","[0.8305921052631579, 0.8240131578947368, 0.7993421052631579, 0.819078947368421, 0.8305921052631579, 0.8092105263157895, 0.805921052631579, 0.8157894736842105, 0.8088962108731467, 0.8072487644151565]",0.0037959286868321797,0.8925144613262483,0.8921977974609016,0.003921966794294773,0.8845887075779064,0.8846973346054648,0.00451065791602416,0.8888863669854696,0.8884867128842998,0.0037959286868321797,0.8925144613262483,0.8921977974609016,0.010213381393293065,0.8125,0.8150684448972513,0.011632637334038761,0.7956420892345355,0.7964131849281442,0.014367967276550849,0.7878839556951109,0.7886236389420292,0.010213381393293065,0.8125,0.8150684448972513
MLP 1 FEAT SEL,"[0.9842778793418647, 0.9848263254113345, 0.9855575868372943, 0.9917733089579525, 0.976782449725777, 0.9872029250457038, 0.9789762340036563, 0.9840950639853747, 0.9862913544141839, 0.9828184975324438]","[0.9841936505830629, 0.9846937260857845, 0.9854846737025184, 0.99176699062285, 0.9765516207682392, 0.9871199113996687, 0.9787309317382025, 0.9839698817201179, 0.9861673448822414, 0.982617766038524]","[0.9841630998366694, 0.9846445335777758, 0.9856905899558217, 0.9917678645703741, 0.976587384523425, 0.9872222142595759, 0.9791670773711343, 0.9839639043929285, 0.9861646880584714, 0.9825770178355876]","[0.9842778793418647, 0.9848263254113345, 0.9855575868372943, 0.9917733089579525, 0.976782449725777, 0.9872029250457038, 0.9789762340036563, 0.9840950639853747, 0.9862913544141839, 0.9828184975324438]","[0.9342105263157895, 0.9605263157894737, 0.944078947368421, 0.9407894736842105, 0.9539473684210527, 0.9638157894736842, 0.9523026315789473, 0.9506578947368421, 0.9373970345963756, 0.9472817133443163]","[0.9339161550990438, 0.9598132700214522, 0.9434150970513479, 0.9421113644094938, 0.953100590861984, 0.9638053413503019, 0.9513939129535227, 0.9506972200773701, 0.9360814674135252, 0.9459629619822303]","[0.9358499749729688, 0.9594459833795014, 0.9437029873200086, 0.9443116161217637, 0.9526299707215979, 0.9638769046442156, 0.9510056246057484, 0.9509649477493496, 0.935196888431953, 0.9454364611923392]","[0.9342105263157895, 0.9605263157894737, 0.944078947368421, 0.9407894736842105, 0.9539473684210527, 0.9638157894736842, 0.9523026315789473, 0.9506578947368421, 0.9373970345963756, 0.9472817133443163]",0.003964579044708385,0.9845521023765996,0.9842601625255586,0.004030697303499495,0.9844436883344236,0.984129649754121,0.003983201636839392,0.9844038167072227,0.9841948374381765,0.003964579044708385,0.9845521023765996,0.9842601625255586,0.00914299215696195,0.9489698040405792,0.9485007695309114,0.009134637283027323,0.9483300910298003,0.9480297381220272,0.008786038132810441,0.9482007044708444,0.9482421359139446,0.00914299215696195,0.9489698040405792,0.9485007695309114
MLP 2 FEAT SEL,"[0.9689213893967094, 0.9681901279707495, 0.9676416819012797, 0.9685557586837295, 0.9722120658135284, 0.9656307129798903, 0.970201096892139, 0.9736745886654479, 0.9756900018278194, 0.9720343630049351]","[0.9687876278946836, 0.9679629090518675, 0.9675185796958836, 0.9682955432572588, 0.9720432568792874, 0.9655288120430477, 0.9698293561098213, 0.9735788102761043, 0.9757009478484648, 0.972053401460112]","[0.9687328575582486, 0.9678034253460618, 0.9674629995753258, 0.9681402336336191, 0.9719286107831584, 0.9654558241379335, 0.9700009808094755, 0.9734954197811859, 0.9757382199689983, 0.9720739865587715]","[0.9689213893967094, 0.9681901279707495, 0.9676416819012797, 0.9685557586837295, 0.9722120658135284, 0.9656307129798903, 0.970201096892139, 0.9736745886654479, 0.9756900018278194, 0.9720343630049351]","[0.9391447368421053, 0.9572368421052632, 0.944078947368421, 0.9407894736842105, 0.9490131578947368, 0.9555921052631579, 0.9457236842105263, 0.9572368421052632, 0.9357495881383855, 0.9555189456342669]","[0.9385164896202105, 0.956413292516901, 0.9432863434529067, 0.9409073273704235, 0.948692447023025, 0.955907847223538, 0.9441925137138985, 0.9573979676074352, 0.9346840699330418, 0.9553852350166896]","[0.9383863255009086, 0.9560275458613409, 0.9439103033751315, 0.9417372161022711, 0.9484662050729201, 0.9564236898820327, 0.9435328106409354, 0.9578020280555614, 0.9339691200158741, 0.9552619275889978]","[0.9391447368421053, 0.9572368421052632, 0.944078947368421, 0.9407894736842105, 0.9490131578947368, 0.9555921052631579, 0.9457236842105263, 0.9572368421052632, 0.9357495881383855, 0.9555189456342669]",0.0029218316390586165,0.9695612431444242,0.9702751787136229,0.0029704223304600434,0.9693084920022526,0.9701299244516532,0.0030011997575657384,0.9693669191838621,0.9700832558152779,0.0029218316390586165,0.9695612431444242,0.9702751787136229,0.007660777514392388,0.9473684210526316,0.9480084323246338,0.007929702480028078,0.9464424803684617,0.947538353347807,0.008047455216209866,0.9461882542240259,0.9475517172095973,0.007660777514392388,0.9473684210526316,0.9480084323246338
MLP 3 FEAT SEL,"[1.0, 0.9998171846435101, 1.0, 1.0, 1.0, 1.0, 0.9992687385740402, 1.0, 1.0, 1.0]","[1.0, 0.9998172370337838, 1.0, 1.0, 1.0, 1.0, 0.9992690324063733, 1.0, 1.0, 1.0]","[1.0, 0.999817437500158, 1.0, 1.0, 1.0, 1.0, 0.9992700852801655, 1.0, 1.0, 1.0]","[1.0, 0.9998171846435101, 1.0, 1.0, 1.0, 1.0, 0.9992687385740402, 1.0, 1.0, 1.0]","[0.9407894736842105, 0.9473684210526315, 0.9391447368421053, 0.944078947368421, 0.9375, 0.9572368421052632, 0.9259868421052632, 0.9473684210526315, 0.9505766062602965, 0.9390444810543658]","[0.9409732490812289, 0.9481968367999235, 0.9391096860543687, 0.9452003155192776, 0.9375075689684403, 0.9575924042349901, 0.9268576830179673, 0.9465139384948669, 0.9502708761925942, 0.9376519925061083]","[0.9420475365810806, 0.9496640873111918, 0.9390935414641606, 0.947245406395694, 0.9376777279737807, 0.9587840535782348, 0.9318616239539937, 0.9458910461838009, 0.9501955662622773, 0.9367211476060147]","[0.9407894736842105, 0.9473684210526315, 0.9391447368421053, 0.944078947368421, 0.9375, 0.9572368421052632, 0.9259868421052632, 0.9473684210526315, 0.9505766062602965, 0.9390444810543658]",0.0002201388405629358,1.0,0.999908592321755,0.0002200512601994003,1.0,0.9999086269440157,0.00021973691017596956,1.0,0.9999087522780323,0.0002201388405629358,1.0,0.999908592321755,0.00808971060294807,0.9424342105263157,0.9429094771525188,0.008053466553565479,0.9430867823002533,0.9429874550869766,0.0075581437343441174,0.9439692913824408,0.9439181737310228,0.00808971060294807,0.9424342105263157,0.9429094771525188
MLP 4 FEAT SEL,"[0.9910420475319927, 0.9910420475319927, 0.990127970749543, 0.989762340036563, 0.9941499085923218, 0.9906764168190128, 0.9899451553930531, 0.9904936014625229, 0.9870224821787608, 0.9893986474136355]","[0.9910107749145246, 0.9910071991464188, 0.9900971204525343, 0.9897255063776441, 0.9941399337524673, 0.9906491395020806, 0.9899048132693699, 0.9904538612124092, 0.9869857142839524, 0.9893548641479849]","[0.9910390605457777, 0.991008793011451, 0.9900740708948487, 0.9897402523558748, 0.9941480970815014, 0.9906367320064592, 0.9898970093965139, 0.9904303037145219, 0.9869673055752806, 0.9893749022483047]","[0.9910420475319927, 0.9910420475319927, 0.990127970749543, 0.989762340036563, 0.9941499085923218, 0.9906764168190128, 0.9899451553930531, 0.9904936014625229, 0.9870224821787608, 0.9893986474136355]","[0.9358552631578947, 0.9572368421052632, 0.9276315789473685, 0.9473684210526315, 0.9391447368421053, 0.9391447368421053, 0.9457236842105263, 0.9375, 0.9472817133443163, 0.9456342668863262]","[0.9356649597428458, 0.9566320399475977, 0.9266353121205526, 0.9473673780996563, 0.9395299889320355, 0.9401317005433937, 0.9449832083603065, 0.9371028733693207, 0.9467557805069815, 0.9452890254675355]","[0.9354842418487178, 0.9563307382990095, 0.9259939024698491, 0.9480866653066776, 0.9400200665474169, 0.9413754700199931, 0.9453573773581975, 0.9367545159382139, 0.9464522437900962, 0.9450377134777667]","[0.9358552631578947, 0.9572368421052632, 0.9276315789473685, 0.9473684210526315, 0.9391447368421053, 0.9391447368421053, 0.9457236842105263, 0.9375, 0.9472817133443163, 0.9456342668863262]",0.0016750445178769853,0.990310786106033,0.9903660617709397,0.0016819727218371629,0.9902754908324718,0.9903328927059386,0.0016871934845096505,0.9902521873046852,0.9903316526830533,0.0016750445178769853,0.990310786106033,0.9903660617709397,0.007720623165749159,0.9423895018642158,0.9422521243388537,0.007713746649416146,0.94255745445185,0.9420092267090225,0.00783029706817902,0.9432065917488799,0.9420892935055939,0.007720623165749159,0.9423895018642158,0.9422521243388537
MLP 5 FEAT SEL,"[0.959963436928702, 0.9621572212065813, 0.9586837294332724, 0.9610603290676417, 0.9652650822669104, 0.9572212065813528, 0.9630712979890311, 0.9617915904936014, 0.9680131602997624, 0.9647230853591665]","[0.9596701339903192, 0.9618646472833944, 0.9585779101890411, 0.9607876167866408, 0.9649953256031818, 0.9569565179504416, 0.962824548556822, 0.9616446435108628, 0.9679030988290273, 0.9647615150304801]","[0.9594749707897875, 0.961667315155034, 0.9584775012794583, 0.960577844814801, 0.9647749376459714, 0.956733113440812, 0.9627239251523229, 0.9615476208656836, 0.9679402305284727, 0.9648607079326315]","[0.959963436928702, 0.9621572212065813, 0.9586837294332724, 0.9610603290676417, 0.9652650822669104, 0.9572212065813528, 0.9630712979890311, 0.9617915904936014, 0.9680131602997624, 0.9647230853591665]","[0.9342105263157895, 0.9605263157894737, 0.9358552631578947, 0.9342105263157895, 0.9457236842105263, 0.9523026315789473, 0.9457236842105263, 0.9506578947368421, 0.9324546952224053, 0.9522240527182867]","[0.9333986254646113, 0.9596222761980705, 0.9359708189375772, 0.9343322562082246, 0.9452406063107871, 0.9524808766891492, 0.9446415924445467, 0.950678505474212, 0.9310049439323721, 0.9514589226091471]","[0.9342156164104652, 0.9591769186899136, 0.9364236537124498, 0.9347587719298246, 0.9448482858127315, 0.9533886671992553, 0.9444472338247383, 0.9520092308386746, 0.9302068488520664, 0.9512287670110041]","[0.9342105263157895, 0.9605263157894737, 0.9358552631578947, 0.9342105263157895, 0.9457236842105263, 0.9523026315789473, 0.9457236842105263, 0.9506578947368421, 0.9324546952224053, 0.9522240527182867]",0.00306487631795056,0.9619744058500914,0.9621950139626021,0.003103458300860223,0.9617546453971286,0.9619985957730209,0.0031687026204155486,0.9616074680103588,0.9618778167604974,0.00306487631795056,0.9619744058500914,0.9621950139626021,0.009218152363150604,0.9457236842105263,0.9443889274256481,0.009258650591795948,0.9449410993776669,0.9438829424268699,0.009298092976924018,0.9446477598187348,0.9440703994281124,0.009218152363150604,0.9457236842105263,0.9443889274256481
MLP 6 FEAT SEL,"[0.946617915904936, 0.9510054844606947, 0.9484460694698355, 0.9537477148080439, 0.9506398537477148, 0.950091407678245, 0.9531992687385741, 0.9486288848263255, 0.9537561688905136, 0.9402303052458417]","[0.9458500345545481, 0.9504555048758965, 0.9480654832699843, 0.953565452715647, 0.9499780700880925, 0.9496506881409793, 0.9527038723723098, 0.9480212733777769, 0.953545913179838, 0.9398862899337753]","[0.9452628116927372, 0.9501265406346353, 0.9478889632018359, 0.9534204984350817, 0.9494765078423151, 0.9492923594605547, 0.9523375557539411, 0.9475946386966659, 0.9536459594331363, 0.939582026594748]","[0.946617915904936, 0.9510054844606947, 0.9484460694698355, 0.9537477148080439, 0.9506398537477148, 0.950091407678245, 0.9531992687385741, 0.9486288848263255, 0.9537561688905136, 0.9402303052458417]","[0.9243421052631579, 0.9506578947368421, 0.9375, 0.9276315789473685, 0.930921052631579, 0.9325657894736842, 0.9391447368421053, 0.9342105263157895, 0.9324546952224053, 0.9258649093904449]","[0.9233095753459936, 0.9495984987589235, 0.9364135127871777, 0.9277768248417511, 0.9295498989101594, 0.9308379854037379, 0.9373187707732884, 0.9337421076730287, 0.9312306351848133, 0.9238049563063343]","[0.9231221592115884, 0.9489866064154193, 0.9360117391788139, 0.9282189849624061, 0.928561747441442, 0.931275253187805, 0.936756937233322, 0.9349456629041676, 0.9309841383284007, 0.9225420358179701]","[0.9243421052631579, 0.9506578947368421, 0.9375, 0.9276315789473685, 0.930921052631579, 0.9325657894736842, 0.9391447368421053, 0.9342105263157895, 0.9324546952224053, 0.9258649093904449]",0.003868793361615059,0.9503656307129799,0.9496363073770725,0.003914618219367992,0.9498143791145359,0.9491722582508848,0.0039941534495544434,0.9493844336514349,0.948862786174565,0.003868793361615059,0.9503656307129799,0.9496363073770725,0.00726614782964129,0.9325102423480447,0.9335293288823376,0.007264224114657161,0.9310343102942755,0.9323582765985208,0.007291713004754006,0.9311296957581028,0.9321405264681335,0.00726614782964129,0.9325102423480447,0.9335293288823376
MLP 7 FEAT SEL,"[0.9758683729433273, 0.9793418647166362, 0.9791590493601463, 0.9802559414990859, 0.9797074954296161, 0.979890310786106, 0.9698354661791591, 0.9692870201096893, 0.972765490769512, 0.9641747395357338]","[0.9756656310732026, 0.9793691045627957, 0.9791805857553166, 0.980251616437216, 0.9798694282660951, 0.9798074313935933, 0.9694409743365366, 0.9686847623464193, 0.9727119784271951, 0.9633763775570516]","[0.976700972035379, 0.9797574229332932, 0.9792859200175814, 0.9802963842057679, 0.9802836284999883, 0.9798346914477275, 0.9704961579075361, 0.968935905502176, 0.9730592650387175, 0.9643189846175141]","[0.9758683729433273, 0.9793418647166362, 0.9791590493601463, 0.9802559414990859, 0.9797074954296161, 0.979890310786106, 0.9698354661791591, 0.9692870201096893, 0.972765490769512, 0.9641747395357338]","[0.9342105263157895, 0.9473684210526315, 0.9407894736842105, 0.9490131578947368, 0.9226973684210527, 0.944078947368421, 0.9358552631578947, 0.9243421052631579, 0.9390444810543658, 0.9126853377265239]","[0.9334599286646307, 0.9477683147819069, 0.9401173790721894, 0.9497371033530511, 0.9254782146507236, 0.9446961018948459, 0.9344101724671994, 0.9214000349352517, 0.9383863956554241, 0.9084270415752475]","[0.9370077901963548, 0.9487728705918064, 0.9403802866288867, 0.9507013587519809, 0.9302676628586971, 0.9454642792663275, 0.9350600972792414, 0.9218464291508258, 0.9392771438567328, 0.9082397152139052]","[0.9342105263157895, 0.9473684210526315, 0.9407894736842105, 0.9490131578947368, 0.9226973684210527, 0.944078947368421, 0.9358552631578947, 0.9243421052631579, 0.9390444810543658, 0.9126853377265239]",0.0054044963249559414,0.9775137111517368,0.9750285751329011,0.00567688842587307,0.9774231084142596,0.9748357890155421,0.005452199835778769,0.9779934460264802,0.975296933220568,0.0054044963249559414,0.9775137111517368,0.9750285751329011,0.011161958554025145,0.9374498721061302,0.9350085081938785,0.012217210795635427,0.9363982840613118,0.934388068705047,0.012262143421216455,0.9381424670265438,0.935701763379476,0.011161958554025145,0.9374498721061302,0.9350085081938785
